text	label
国庆节 是 几月 几日	8
李宇春 爱心 纪念版 套装 明信片 将 全国 发行 图	9
随便 播 一个 都市 的 有声 小说	10
请 帮忙 找到 去 虹桥机场 的 高速 路线	7
去年 播出 的 电 竞 偶像剧 可以 来 一部 看看 么	5
我 偶尔 会想 安静 的 听 一首歌	10
同时 两个 孩子 的 父母 也 都 表示 今后 要 严格 管教 孩子	10
给 我 放 一个 美女 与 野兽 的 故事 法语 版 的	9
猫 吃 鱼狗 吃 肉 奥特曼 打小 怪兽 嘿嘿	0
给 我 拨 到 冯岩 的 红绿灯	3
有 萨克斯 吹 的 回家 吗 ， 就是 专辑 浪漫 萨克斯 里 的	1
马琳 离婚 落幕 张宁 益 公司 称 与人方便 与 己方 便	3
还有 多少 天是 端午节	8
下午 12 点 55 分 的 非诚 勿扰 开播 了 吗 帮 我 看 下	11
查看 5 月 20 安徽 卫视 的 节目表	11
给 我 播放 一个 今年 上映 的 剧情 类 电影吧	5
好 干燥 ， 帮 我 把 加湿器 打开 吧	2
你 能 给 我 随机 播放 一首 10 年代 的 轻音乐 吗 。	1
帮 我播 一下 天空 主役 的 广播剧	9
能 不能 看 2019 年 的 偶像剧 呢	5
给 我 来 一首 沙一汀 的 早点 早点 。	1
立刻 找 出来 iPad   Air 的 测评 视频	0
东京 未来 一周 的 温度 是 多少 ？	6
请 打开 9 月 1 号 至 9 月 10 号 的 日程	4
新疆 法制 频道 的 天气预报 播出 时间 对于 我们 来说 太晚 了	3
马上 给 我 放 浮城 谜 事 这部 小说	9
快女 多少 强 可 与 公司 签约 快女 报名费 多少	11
现在 是 九点 零 四分 ， 是不是 在播 着 品牌 吉林 啊	3
赶紧 把 去 医院 的 最快 路线 告诉 我 知道	7
下次 见面 说话 不要 这么 大声	10
怎样 发个 短信 就 可以 进行 包月 上网 啊	4
一个 人要 不正经 连 头疼 都 是 偏 的	2
快 帮 我 播放 MYFM 不眠夜	3
胡彦斌 14 年代 的 红颜 播放 一下 呢	1
广播剧 杀破 狼 的 主题曲 帮 我 播放	1
请放 一个 岳云鹏 的 爆笑 相声 来 听	9
打开 空调 的 暖风 ， 调至 30 度	2
可不可以 把 客厅 的 灯来 个 聚会 模式 呢	2
2021MSI 比赛 直播 视频 重播 一下	0
我 想要 看 老鸟 王者 荣耀 解说 视频 5 月 24 日 那 一期 的 努力 上分 争取 早日 国服 铠 的 视频	0
因为 这个 是 检查 院 的 事	10
回看 CCTV13 在 13 点 播出 的 新闻 直播间	11
来 播放 一下 18 年 的 电影 唐人街 探案 2 吧	5
我 想要 听 有幸 里 的 歌 ， 按 顺序 播放 就行	1
零点 37 的 天气预报 再 帮 我 播放 一遍	0
看 一下 郑州 后天 下午 的 空气质量	6
在 六点 的 时候 告诉 我要 订 餐厅 了	4
山东 文旅频 的 直播 乐拍 电视 购物 一会儿 播放 下	3
快 说 说 几月 几号 是 教师节	8
今年 的 什么 时候 是 陇 端节	8
南昌 的 气候变化 稳定 吗	6
蝙蝠侠 前传 暗夜 骑士 最快 也 要 等到 九月 才能 上映	5
给 我 放 泰国 版 的 一吻 定情 。	1
我 想 看 下 陕西 二套 今早 的 都市快报 早间 版	11
长沙 到 株洲 开车 哪个 线路 合适	7
广播剧 默读 第二季 第八集 帮 我播 一下	5
开车 到 上海 松江 的 路线	7
20 号 回家 的 那个 备忘录 可不可以 帮 我 取消	4
今天 星期天 ， 我 想 看 贵州 卫视 星期天 报道 ， 帮 我 打开 吧	11
查询 重庆 有没有 可能 下 冰雹	6
请 给 我 放 一个 王宝强 的 电影 的 幕后 花絮	0
查询 广西 都市 今天 有 什么 好 节目 可以 看	11
但 一 说起 世界杯 铁杆 球迷 辛柏青 遗憾 不已	5
我 需要 一首 2000 年 的 英语 歌曲 听听 呀	1
我 女儿 要 看 樱桃 小丸子	5
还是 安卓 美化 萌 出水 的 萌阿妆	1
今天 图们 最低温度 多少 啊 怎么 这么 冷	6
继续 放 推理小说 希腊 棺材 之谜 的 第五章	0
听 一下 频率 是 九九 点 六 的 盐城 人民 广播电台 新闻台	3
请 给 我 放 一下 岳云鹏 孙越 的 相声 抢 切糕	9
这是 唯一 一次 也 是 敢做敢当	5
最 便宜 的 车 都 有 什么 车	10
龙凤 船 的 特征 及 重要 价值	8
现在 给 我 随机 播放 胡彦斌 专辑 MUSIC 混合体 里面 的 歌曲	1
石家庄 北 人 集团 亲情 积分 卡 的 办理 方法 和 使用 方法	3
我要 听 2021 年 的 重庆 卫视 春晚 小品	0
首联写 英雄 气是 做 一个 高度 的 总结 就是说 刘备 永垂不朽 的 意思	4
我 想 听 摇滚 日落 大道	1
这 周末 有风 没有 ， 想 去 野餐 呢	6
重新 播放 一遍 凌晨 三点 二十六 分 的 纪录片	0
能 把 窥探 这个 剧 继续 放 一下 吗	5
马上 建 一个 二月 二十九 号 下午 六点 的 闹钟	4
2019 年 的 5 月 1 日 是 星期一 吗 ？	8
让 我 知道 农历 7 月初 7 是 什么 节日	8
切换 到 少儿 频道 正在 播出 的 熊熊 乐园 3	11
从 北京 到 石家庄 可以 坐 汽车 吗 ？	7
韩国 警方 通缉 张紫妍 老板 曝其 涉嫌 性骚扰 案图	5
问 下 前天 是 礼拜 几 啊	8
这里 是 北京 应该 是 在 北京 新闻 播放 ， 帮 我 转到 那 吧	10
给 小孩 播 骆宾王 的 咏 鹅	1
放 白居易 的 长 相思 来 给 我 听	1
我 说 播放 湖州 交通 文艺 广播 的 快乐 晚 高峰	3
有没有 盗墓 的 广播剧 播放 一个 吧	5
九点半 看 湖南 的 新闻联播	3
播放 一下 国创 动漫 非人 哉	0
后天 玉田 有雨 么	6
现在 给 循环 的 播 塞下曲	1
最好 的 东西 往往 出现 在 不经意 之间	10
什么 是 简单 随机抽样 和 分类 抽样	2
我 女儿 今天 想 看米 奇妙 妙屋 的 第五集	0
可以 告诉 我下 ， 蛋糕 还有 多久 烤 好 吗	10
中信 信用卡 分期付款 手续费	2
这时候 帮 我 把 电视 关机 可以 吗	2
找 出来 黄渤 跳舞 的 视频	0
为 我 播放 CHINA   PLUS 电台 的 节目 Learn   Chinese	3
找 一个 讲述 中国 美食 的 纪录片 来看	0
播放 个 去年 KTV 点播 量 最高 的 歌曲 吧	1
帮 我 找 下 2021 年 张碧晨 跨 年 演唱会 的 视频	0
2009 年 林心如 上 的 电视剧 播放 一个 吧	5
中元节 是 星期 几	8
9 点 不用 通知 我 抢 优惠券 了	4
请 帮 我 把 3 月 24 号 的 提醒 改到 3 月 20 号 提醒	4
80 年代 中期 郭峰 的 让 世界 充满 爱放 一下	1
21 世纪 前期 的 香港 有意思 的 电影 播放 一个 吧	5
调 高 一下 风扇 的 风速 。	2
当然 这些 粉丝 是 需要 出场费 的 看来 小品 将 讽刺 箭头 直指 娱乐圈	10
2000 年 左右 的 美剧 能 给 我 找 一个 看 不	5
循环 收听 频率 是 九 二点六 的 无锡 人民 广播电台 江南 之声	3
问 除了 安全感 你 给 很多 人 的 印象 是 善良 完美 的 新 好 男人 形象	1
日前 相关 负责人 回应 说 汤 唯要 参演 秦始皇 计划 的 消息 并 不 确切	5
哈 早上 七点 到家 的 睡 了 一大 觉	4
我 想 看 人文 中国 ， 帮 我 转到 济南 娱乐吧	11
云浮 新兴 勒竹钟 洪发 的 五菱 汽车 三 九九 幺	3
听听 2021 年 央视春晚 相声 年三十 的 歌	11
周杰伦 的 菊花 台 循环 一下 吧	1
女人 固执 起来 有时候 很 可怕 的	1
告诉 我 一会 杭州 有雨 吗	6
马上 给 我 回放 一下 19 号 的 英雄 联盟 比赛 视频	0
我要 听 柯南 的 推理小说 福尔摩斯 探案	9
放宋 小宝 的 小品 特别 惊喜 来 听	9
下 周六 是 多少 号	8
但是 如果 主刀 医生 的 资质 合法 这 就是 一起 民事 医疗 服务 纠纷	10
农历 的 八月 初五 和 农历 八月 初六 哪天 是 星期一 呢	8
当 我 听到 这 首歌 的 时候 她 在 我 心里 还是 二零 多岁 的 样子	1
你 自己 看着办 我 去 故宫	7
今年 的 立冬 是 星期 几	8
给 我 放 飘 小说 的 俄语 版	1
帮 我 把 空调 温度 调到 19 度	2
播放 九二 点 四 的 高邮 人民 广播电台	3
今早 的 快乐 生活 一点 通 晚上 还有 重播 吗 帮 我 看 下	11
没多久 有 一 女友 人 到场 韩君婷 跟 对方 聊个 不停	10
你 可以 在 4 月 25 号叫 我 预备 生日礼物 吗	4
哪个 节日 是 农历 的 五月 初五 啊	8
请 帮 我 播放 上海 戏剧 曲艺 广播 的 所有 昆曲 类节目	3
今年 建党 节是 周几	8
赶紧 替 我 看看 农历 的 七月 初五 和 农历 七月 初六 哪天 是 星期四 呢	8
来 一首 粤语 的 小城 大事	1
怎么样 才能 从 西单 到 水立方 如何 走 不 绕路	7
播放 佟 大为 和 刘诗 诗演 的 如果 可以 这样 爱	5
现在 帮 我建 一个 备忘录 7 小时 50 分钟 过后 提醒 我 换卡	4
唐嫣 2020 年 播放 的 剧 给 我 找 一个 播放	5
可是 其 唱片 公司 却 表示 增 到 十场 仍 不能 舒缓 容祖儿 个 唱 的 票债 压力	1
固原 河水 结冰 没有 平均 几度	6
明天 早上 七点 按时 打开 热水器	4
首都 晚间 报道 是 在 北京 新闻 播放 还是 中央 播放	11
帮 我 把 新闻 类 电台 990 新闻 频率 播放 可以 吗	3
许嵩 在 2011 年 发行 的 歌来 一首 呗	1
帮 我 重播 昨天 的 体育 的 说唱 CBA	0
播 一下 英文版 的 登 黄鹤楼	1
内蒙古 市 气象台 通知 当地 居民 今天 会 出现 沙尘暴	6
快给我 播 小说 海明威 的 老人与海	9
能 不能 播放 一个 2016 年 奥运会 龙科 对决 的 视频	0
祝 所有 的 老师 节日快乐	4
给 我 一个 荣耀 发财 快报 系列 完整版 游戏 解说 视频 吧	0
七月 第二周 韩娱 每周 一星 韩国 民 弟弟 李胜基 灿烂 成长 图	0
给 我 来 许嵩 的 乌鸦 吧	1
帮 我 打开 体育 正在 播放 的 运动 有 态度 吧	11
现在 请 给 我 循环 播放 十二生肖 的 故事 英文版	9
把 空调 打开 。	2
给 查查 郑州 去往 沈阳 的 动车 哪天 有票 啊	7
马上 就 能 听 浙江 人民 广播电台 的 新闻 快报 了	3
可以 帮 我 转到 广西 粽子 旅游 的 法治 最 前线 吗 我 想 看 下	11
续播 一下 90 年代 的 那个 战争片	5
有人 赞叹 第一次 见 她 美得 惊天动地 美 得 充满 霸气 和 力度	1
随便 给 找 一个 连载 的 国漫 看	10
收听 频率 是 八七 点 六 的 小说 连播	3
就是 五河 人民 广播电台 给 我 拨 93 点 3	3
现在 我要 知道 还有 去 四川 哪里 的 大巴车 票	7
打开 客厅 的 空调 制热 我 想	2
麻烦 帮 我 创建 周一 下午 4 点去 买 书 的 闹钟 。	4
现在 去 恒大御景 空调 维修部 怎么 走 啊	7
我 想 知道 国庆节 下午 3 : 00 左右 从 长春 开往 沈阳 的 特快 列车 还有 吗	7
我 可以 随机 听 一首 日语 歌 吗	1
把 淋浴器 打开 。	2
找个 电台 听 就 有 车 有 得 挥 吧 羊城 交通	3
给 我 查查 阴历 1 月 12 是 阳历 几号	8
将 后天 上午 8 点多 去 拼 多多 给 水果 浇水 的 闹钟 设置 一下 。	4
删除 我 所有 闹钟 ， 包括 下午 9 点 的 那个	4
继续 播 一下 恐怖 小说 死亡 气味 第三章	5
黄景 瑜 犯罪 类型 的 电视剧 来 一个 播放 呢	5
冰箱 牛奶 还有 几瓶 呢 ， 告诉 我下 吧	2
因为 和 我 的 性格 很 相近 生活 中 的 我 甚至 有时候 比 她 还 二	10
告诉 我 最近 的 从 西单 到 雍和宫 的 开车 路线	7
等会儿 帮 我 把 电脑 打开	2
零点 已经 播出 的 顶级 赛事 - 围棋 回看 一下	0
帮 我 找 2001 年 的 康熙 王朝	5
来 一个 频率 是 九二 点 四 的 海上 戏剧 吧	3
我 现在 要 从 郑州 开车 到 杭州 看 话剧 ， 帮 我 看看 路线 咋 走 的	7
二零一 一年 七月 二 九日 两人 在 天津 南开区 民政局 领证 正式 结为 夫妻	7
放 一个 乔丹 的 纪录片	0
我 想 看 梁咏琪 以前 唱歌 的 视频	0
5 月 26 日 CCTV1 在 2 点 31 精彩 一刻 - 2020 - 186 新 航拍 中国 湖南 洞庭湖 视频 回放 一下	0
我来 瞧瞧 武侠剧 绝代 双骄 。	5
现在 是 上午 十点 十八分 ， 黑龙江 少儿 有 什么 适合 3 到 6 岁 的 节目 看	11
麻烦 给 我 播放 德云社 的 群口 相声	9
济南 故事 广播 的 小说 抢先 听 找 来 听听 在 文艺 台	3
制定 个 明天 下午 5 点去 图书馆 借书 的 闹钟 。	4
具体 什么 时候 我 也 不 知道	10
帮 我 找出 CCTV1 在 5 月 26 的 新闻联播 视频	0
你 可以 告诉 我 一下 周六 是 农历 几时	8
将 浴霸 调到 强 暖 模式 行嘛	2
想要 知道 开往 哈尔滨 的 动车 哪天 有 呀	7
我 爱 健康 这个 节目 还是 在 七点 多 开播 吗 帮 我 看 下	11
查找 电影 最好 的 我们 预告	0
去年 最火 的 抖音 歌曲 随机 来 一个 呢	1
大前天 是 农历 的 哪天	8
随便 放 一首 那 女孩 对 我 说 里 的 歌	1
马上 将 1 月 1 号 去 马鞍山 的 备忘录 删除	4
18 点有 天津 始发 到 济南 的 动车 吗	7
空调 风 小点 5 吧	2
咽喉 疼痛 可以 吃 西瓜霜 润喉片 吗	3
快给我 放 下午 3 点 开始 的 女子双打 乒乓球赛	0
夜神 月 的 教程 视频 给 我 找 一个	0
电磁炉 开启 2100W 大 火力	2
你 能 把 喜剧 羞羞 的 铁拳 给 我 放 出来 吗	5
我 想 看 一个 去年 大陆 的 偶像剧 ， 不 狗血 的 那种	5
2006 年 日本 上线 的 电影 随机 播放 一个 给 我 看	5
我要 听 与 荒野 里面 的 多嘴 呢	3
查查 下个月 6 号 18 点去 深圳 的 航班	7
我要 看 沈腾 的 喜剧 作品	5
有声 的 紫襟 说 的 灵异 的 小说 帮 我播 一下	3
我 现在 要 听 约翰 . 斯坦贝克 的 小说 愤怒 的 葡萄 这部 小说	9
看 一下 小丽 的 生日 五月 初三 是 几号 呀	8
有 正放 摇滚 歌 的 音乐 电台 吧 找 来 听	10
12 点 了 看 会儿 午间 新闻 吧	11
想 听 一首 英语 摇滚	1
播放 一下 明天 的 天气预报	6
我 想 看 康乐 嘉年华 ， 中午 11 点有 播放 吗	11
日语 的 歌曲 随机 来 一首	1
帮 我 查看 一下 CCTV1 的 朝闻 天下 往期 视频	0
放 一下 4 月 16 日 的 绝地 求生 游戏 讲解 视频	0
你 以后 不用 每天 6 点 喊 我 起床 了	4
作者 是 priest 的 广播剧 播放 一个 给 我	9
香港 的 电视剧 流金岁月 第十集 花絮 播放 出来	0
说个 脑筋 急转弯 给 我 听	9
我 想 现在 就 看 一下 长 歌行 的 第一集	5
播放 一下 爆笑 相声 我 是 一哥	9
我 需要 一个 黄梦莹 的 古装剧 看 一会 呢	5
物质 上 我 希望 能够 跟 周围 的 人 保持一致 就 好 这样 对 小孩 成长 也好	10
放 一个 岳云鹏 的 相声 生活 趣谈 来 给 我 听	3
帮 我 调到 新闻 综合 我 想 看看 三农 时空	3
我要 听 花木兰 这个 小 故事	9
播放 一下 那个 启航	5
特别 是 晚上 睡觉 的 时候	4
那 怎么 才能 从 本科 到 博士 只用 九年	4
洗衣机 开始 脱水 了 吗 ， 有点 着急	2
请调 到 今天 的 湖南 经济 广播 ， 我 想 听 新闻	3
快给我 查查 去 聊城 的 客车 是 几点 的 呀	7
现在 收听 东东 主持 的 小黄瓜 电台	3
也 祝 你 全家 圣诞节 快乐	8
在 ， 你 是 歌仙 吗 ， 这 首歌 给 我 单曲 播放	1
给 我续播 玄幻 小说 魔兽 剑圣 异界 纵横 的 第三章	9
联想 液晶电脑 比方 正 液晶电脑 好 很多 吗	2
现在 马上 搜 一下 2 月 1 日 是 阴历 多少 呀	8
播放 《 是否 我 真的 一无所有 》 ， 王杰 老师 的	1
播放 明天 重庆 天气状况	6
放 一首 表达 爱情 的 英文歌曲 呢	10
给 我 打开 爆笑 吃 鸡教 你 如何 一刀 5 人 的 游戏 教学 视频	0
相信 我终 有 一天 我会 让 你 死 得 很 难看	1
请问 一下 情人节 是 周几	8
循环 播放 2017 年 春晚 小品 家 的 味道 听听看	0
播 一下 白居易 的 忆江南	1
回看 CCTV3 综艺 频道 的 向 幸福 出发 - 2021 - 18 五一 二 护士节	3
找 一下 莫文蔚 2019 演唱会 唱歌 的 视频	0
查询 北川 明天 是 晴天 吗	6
请 帮 我 找到 FM89 点 9 的 东方 都市 广播	3
提醒 我 今天下午 3 点 去取 快递	4
查找 并 把 坐 公交 去 银行 的 路线 给 我 来 一条	7
播放 一下 国创 动漫 妖神记	0
杨金 的 快乐 TAXI 找到 我 想 听听	3
帮 我 把 冰箱 的 电源 关掉 。	2
告诉 他 沈阳 开往 哈尔滨 的 动车 哪天 有 呀	7
湖南 电影 找下 今天 最 感人 的 电影 。	5
我 想 知道 前天 是 礼拜 几 啊	8
帮 我 让 洗衣机 脱水 吧	2
5 月 1 号 去 重庆 的 备忘录 你 帮 我建 好了吗 ？	4
来 一支 钢琴演奏 的 英文歌曲	1
日本 圣斗士 星矢 剧场版 播放 一下 吧	0
我 想 看 2020 年谍 战 电视剧 猎狐 的 幕后 故事	0
请放 一个 小 乌鸦 喝水 的 故事	9
周六 天气 怎么样 我要 去 逛街 的	6
立刻 收听 频率 是 九 三点 八 重庆 都市 电台	3
告诉 我 12 月 24 和 12 月 25 都 是 阴历 多少	8
我 想 看 一个 比较 有 笑 点 的 古装 电影	5
我要 听 沈以诚 的 民谣 椿	1
2019 年 的 电视剧 插曲 最火 的 播放 呢	1
我 要查 后天 去 南京 的 汽车票	7
找 几个 美国 动漫 视频 小 短片 来 看看	0
泼墨 门前 默多克 妻子 邓文迪 与 章子怡 关系 很铁	9
麻烦 调到 FM91 点 4 成都 电台 交通广播	3
查看 昨天 9 点 广西 卫视 播放 的 是 什么 节目	11
